""	"ACCHF1"	"ACCHF2"	"ACCHF3"	"ACCHM1"	"ACCHM2"	"ACCHM3"	"ACPNF1"	"ACPNF2"	"ACPNF3"	"ACPNM1"	"ACPNM2"	"ACPNM3"	"CLPSF1"	"CLPSF2"	"CLPSF3"	"CLPSM1"	"CLPSM2"	"CLPSM3"	"CLSBF1"	"CLSBF2"	"CLSBF3"	"CLSBM1"	"CLSBM2"	"CLSBM3"	"GAPNF1"	"GAPNF2"	"GAPNM1"	"GAPNM2"	"VIPSF1"	"VIPSF2"	"VIPSF3"	"VIPSM1"	"VIPSM2"	"VIPSM3"	"WGSBF1"	"WGSBF2"	"WGSBF3"	"WGSBM1"	"WGSBM2"	"WGSBM3"	"WOCHF1"	"WOCHF2"	"WOCHF3"	"WOCHM1"	"WOCHM2"	"WOCHM3"
"ASV179"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2463768115942	0	0	0	141.891891891892	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV180"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.736526946108	0	0	0	0	0	0	0	0	0	0	0	0
"ASV181"	0	0	0	0	20.9205020920502	4.41501103752759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5988200589971	0	22.0820189274448	21.9178082191781	0
"ASV182"	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV183"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40852314474651	13.0861504907306	13.2450331125828	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV185"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.53488372093	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV186"	0	0	0	0	0	0	0	0	0	0	0	0	0	133.986928104575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV187"	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5359477124183	0	19.629225736096	14.9006622516556	17.0697012802276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.568106312292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV190"	0	0	0	0	12.5523012552301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8918918918919	71.8562874251497	0	0	0	0	0	0	0	0	0	0	0	0
"ASV191"	0	0	0	0	0	0	0	0	0	27.9069767441861	0	0	0	0	0	0	0	0	0	6.56455142231948	0	16	0	0	0	0	0	0	0	0	15.1515151515152	0	50.6756756756757	0	0	0	0	0	0	0	0	0	23.728813559322	0	0	0
"ASV193"	0	0	0	0	0	0	0	0	0	0	0	0	0	120.915032679739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV194"	0	0	0	0	0	0	0	3.13152400835073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.1445783132531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV197"	0	0	0	0	0	6.62251655629139	0	0	0	0	0	0	9.82532751091703	0	0	1.09051254089422	16.5562913907285	9.95732574679943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV198"	0	0	0	0	0	0	0	0	0	32.5581395348837	0	0	0	0	0	0	0	0	0	0	0	0	67.7966101694916	0	0	0	84.3373493975905	0	0	0	0	0	0	0	0	0	0	0	0	10.4895104895105	0	0	0	0	0	0
"ASV200"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.7142857142858	0	53.1914893617022	0	0	0	32.934131736527	0	0	0	0	45.2488687782806	0	0	0	0	0	0	0
"ASV202"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	42.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV204"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.8323353293413	0	0	0	0	0	0	0	0	0	0	0	0
"ASV205"	0	0	0	55.9701492537314	0	0	0	0	68.5714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV206"	0	0	0	0	29.2887029288703	6.62251655629139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV207"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7118644067797	0	0	0	0	0	0	0	0	79.734219269103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV209"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.8682634730539	0	0	0	0	0	0	0	0	0	0	0	15.1057401812689
"ASV210"	0	0	0	0	11.1576011157601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.3878702397743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV211"	0	0	0	0	0	0	0	0	0	23.2558139534884	0	0	0	0	0	0	0	0	0	0	0	0	21.1864406779661	0	0	0	0	35.7142857142858	0	31.9148936170213	0	9.96677740863788	0	0	0	0	0	0	0	17.4825174825175	0	0	0	0	0	0
"ASV212"	0	0	0	0	0	0	0	0	0	0	0	0	28.3842794759825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV215"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.4119601328904	0	0	6.57894736842105	0	0	0	0	0	0	0	0	0	0	0
"ASV216"	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	4.96688741721854	0	0	0	0	0	0	0	0	39.2156862745099	0	0	0	0	0	0	0	0	0	0	0	0	27.1493212669683	0	0	0	0	0	0	0
"ASV217"	0	0	0	0	0	0	0	0	0	0	0	0	0	81.6993464052288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV219"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.0392156862746	0	0	0	63.8297872340426	0	26.578073089701	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV220"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5405405405406	0	0	0	0	0	0	0	0	0	0	37.8548895899054	0	0
"ASV221"	0	0	0	0	0	0	0	0	0	106.976744186047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV222"	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0718954248366	0	0	0	5.68990042674253	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV223"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.46262341325811	0	0	0	0	0	0	0	0	21.2765957446809	0	0	10.1351351351351	0	0	0	0	0	0	0	0	0	0	37.8548895899054	0	0
"ASV226"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.4576271186441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV227"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.161616161616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV230"	21.3849287169043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV231"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7118644067797	0	0	0	0	0	0	0	0	23.2558139534884	6.75675675675676	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV232"	0	0	0	0	0	0	0	0	28.5714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV234"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.7674418604651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV235"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.945945945946	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV236"	2.03665987780041	0	0	0	13.9470013947001	8.83002207505519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV237"	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV238"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.8102508178844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV240"	0	0	0	0	20.9205020920502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6279069767442	0	0	0	0	0	0	0	0	0	0
"ASV241"	0	0	0	0	0	0	0	0	0	88.3720930232559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV242"	0	0	0	0	0	0	0	0	0	0	0	0	0	62.0915032679739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV243"	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8758169934641	1.4695077149155	5.4525627044711	8.27814569536424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV244"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.1893687707641	20.2702702702703	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV245"	0	0	0	29.8507462686567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.39336492891	0	0	0	0	0	0	0	0
"ASV246"	0	0	0	0	0	19.8675496688742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV247"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2255694342395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV248"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.8922155688623	0	0	0	0	0	0	0	0	0	0	0	0
"ASV249"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96688741721854	0	0	0	0	0	0	0	0	0	36.1445783132531	0	0	0	0	36.5448504983389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV251"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.4784053156146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV252"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.5753424657534	0
"ASV253"	0	0	6.68449197860963	0	12.5523012552301	2.2075055187638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV254"	0	0	0	0	0	0	0	0	28.5714285714286	18.6046511627907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.3373493975905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV257"	0	0	0	0	0	0	0	0	17.1428571428572	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	40.4040404040404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV258"	0	0	0	0	0	0	0	0	0	69.7674418604652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV259"	0	0	0	0	0	0	0	0	0	0	25	8.73362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3389830508475	0	0	0
"ASV260"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3576881134133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV262"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV263"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	21.4285714285715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV264"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV265"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.6756756756757	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV266"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.9101796407186	0	0	0	0	0	0	0	0	0	0	0	0
"ASV267"	0	0	0	0	0	0	0	0	80.0000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV268"	0	0	0	0	0	0	0	0	0	65.1162790697675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV269"	0	0	0	0	0	0	0	0	0	41.8604651162791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.7142857142858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV270"	0	0	0	0	0	0	0	0	0	0	0	0	0	26.1437908496732	0	6.54307524536532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV274"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV275"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.674698795181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV276"	0	0	0	0	0	6.62251655629139	0	0	0	0	0	0	0	0	0.734753857457752	0	4.96688741721854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.584229390681	0	0	0	0	0	0	0	0	0
"ASV277"	0	0	0	0	0	0	0	0	0	0	0	4.36681222707424	2.18340611353712	0	0	3.27153762268266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2702702702703	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV282"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	8.72093023255814	0	0	0	0	0	0	0	0	0	0
"ASV283"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.0847457627119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV284"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.450980392157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV285"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.2352941176472	0	0	0	0	0	0	13.5135135135135	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV286"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6112956810631	0	23.9520958083832	0	0	0	0	0	0	0	0	0	0	0	0
"ASV287"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.9189189189189	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV288"	0	0	0	0	16.7364016736402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV289"	0	0	0	0	0	13.2450331125828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV290"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81704628949302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV291"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96688741721854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9461077844311	0	0	0	0	0	0	0	0	0	0	0	0
"ASV292"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96688741721854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6575342465754	0
"ASV293"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.2582056892779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV297"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV298"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.578313253012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV299"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.7142857142858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV300"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2890365448505	13.5135135135135	0	0	0	4.77897252090801	0	0	0	0	0	0	0	0	0
"ASV301"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5405405405406	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV302"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5405405405406	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV303"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.9281437125749	0	0	0	0	0	0	0	0	0	0	0	0
"ASV304"	0	0	0	0	0	12.1412803532009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV305"	0	0	0	0	0	12.1412803532009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV309"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV310"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.5714285714287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV311"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.021276595745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV312"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.1621621621622	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV313"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.934131736527	0	0	0	0	0	0	0	0	0	0	0	0
"ASV314"	0	0	5.3475935828877	0	4.18410041841004	3.3112582781457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV315"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1480362537764
"ASV316"	0	0	0	29.8507462686567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.04977375565611	0	0	0	0	0	0	0
"ASV317"	0	0	0	0	0	0	0	0	0	18.6046511627907	0	0	0	0	0	0	0	0	17.6991150442478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV318"	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV319"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2247510668563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV322"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.3728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV323"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.7837837837838	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV324"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.940119760479	0	0	0	0	0	0	0	0	0	0	0	0
"ASV325"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.94743130227	0	0	0	0	0	0	0	0	0
"ASV326"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.5457413249211	0	0
"ASV327"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2114803625378
"ASV328"	0	0	0	33.5820895522388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV329"	0	0	0	0	9.7629009762901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6078431372549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV330"	0	0	0	0	0	0	0	0	51.4285714285715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV331"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.81461286804798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV332"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.81461286804798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV339"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.1445783132531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV340"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV341"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV342"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.433734939759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV343"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.744680851064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV344"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1351351351351	11.9760479041916	0	0	0	0	0	0	0	0	0	0	0	6.04229607250755
"ASV345"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9461077844311	0	0	0	0	0	0	0	0	0	0	0	0
"ASV346"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5084745762712	0	0	0
